customer_id,name,geography,risk,score,owner,status
15692132,Wilkinson,Spain,Low,0.06771984908188315,Unassigned,new
15641122,Wei,France,Low,0.017286844924412275,Unassigned,new
15630910,Treacy,France,Medium,0.6368875130803012,Unassigned,new
15680772,Hu,Spain,Low,0.023306732949002516,Unassigned,new
15658929,Taverner,Spain,Low,0.0965545661708897,Unassigned,new
15585388,Sherman,Germany,Low,0.047183656428675044,Unassigned,new
15724623,Taubman,Germany,Low,0.31355368548790513,Unassigned,new
15588537,Robinson,Spain,Low,0.299042594552118,Unassigned,new
15574692,Pinto,Spain,Low,0.04909907931930051,Unassigned,new
15611325,Wood,Germany,Low,0.02390348627694449,Unassigned,new
15587562,Hawkins,France,Low,0.145900071210855,Unassigned,new
15613172,Sun,Germany,Low,0.06327248346065655,Unassigned,new
15651022,Yost,Germany,Medium,0.6424153250924506,Unassigned,new
15586310,Ting,France,Low,0.1268719892395716,Unassigned,new
15625524,Rowe,France,Low,0.03165101667352495,Unassigned,new
15755209,Fu,Spain,Low,0.07655674701012119,Unassigned,new
15645248,Ho,France,Low,0.021434558291663325,Unassigned,new
15790355,Okechukwu,Germany,Low,0.021932781213969434,Unassigned,new
15762615,Campbell,Spain,Low,0.14254674889091115,Unassigned,new
15625426,Ashbolt,Germany,High,0.9020748620713811,Unassigned,new
15716334,Rozier,Spain,Low,0.2696359425695144,Unassigned,new
15789669,Hsia,France,Low,0.020993127624075267,Unassigned,new
15621075,Ogbonnaya,Germany,Low,0.30492575523133686,Unassigned,new
15810845,T'ang,France,Low,0.03306354087346497,Unassigned,new
15719377,Cocci,France,Medium,0.5715065001900849,Unassigned,new
15654506,Chang,France,Low,0.0183284904021361,Unassigned,new
15771977,T'ao,France,Low,0.2458401633964088,Unassigned,new
15708710,Ford,Spain,Low,0.2147232970726569,Unassigned,new
15726676,Marshall,Spain,Low,0.018561974261159023,Unassigned,new
15587421,Tsai,Germany,Low,0.1264113766476864,Unassigned,new
15726931,Onwumelu,France,Low,0.08190819049780108,Unassigned,new
15771086,Graham,France,Low,0.06413248237649316,Unassigned,new
15756850,Golovanov,France,Low,0.04412531386613586,Unassigned,new
15702741,Potts,France,Low,0.08236110193966303,Unassigned,new
15679200,Crawford,Spain,Low,0.02644845592279681,Unassigned,new
15594815,Aleshire,France,Low,0.0757182955501002,Unassigned,new
15635905,Moran,Spain,Low,0.020286810623725848,Unassigned,new
15777892,Samsonova,Germany,Low,0.17055838351947228,Unassigned,new
15656176,Jenkins,France,Low,0.041061176816582744,Unassigned,new
15811127,Volkov,France,Low,0.09799215907083482,Unassigned,new
15604482,Chiemezie,Spain,Low,0.05525226895284337,Unassigned,new
15622911,Jude,France,Low,0.12369087849539115,Unassigned,new
15600974,He,Spain,Medium,0.50001466444095,Unassigned,new
15727868,Onuora,France,Low,0.07676813120199023,Unassigned,new
15627801,Ginikanwa,Spain,Low,0.17148815777096518,Unassigned,new
15773039,Ku,France,Low,0.16100034230312002,Unassigned,new
15755262,McDonald,Spain,Low,0.3892177855968742,Unassigned,new
15679531,Collins,France,Low,0.04866088934858089,Unassigned,new
15684181,Hackett,France,Medium,0.5185839842533007,Unassigned,new
15612087,Dike,France,Low,0.2023137289413755,Unassigned,new
15752047,Trevisano,Germany,Low,0.055021115443567824,Unassigned,new
15624592,Tan,France,Low,0.014375763227178371,Unassigned,new
15573152,Glassman,France,Low,0.058936420624464296,Unassigned,new
15594917,Miller,France,Low,0.09308829450231922,Unassigned,new
15785542,Kornilova,Germany,Low,0.07345266548663043,Unassigned,new
15723488,Watson,Germany,Medium,0.5014648846864274,Unassigned,new
15680920,Marchesi,France,Medium,0.538593126697396,Unassigned,new
15786308,Millar,Spain,Low,0.049579125434787194,Unassigned,new
15659366,Shih,France,Low,0.1220615205240326,Unassigned,new
15774854,Fuller,France,Low,0.30314999382787794,Unassigned,new
15725311,Hay,France,Low,0.04043231104978964,Unassigned,new
15787155,Yang,Spain,Low,0.09696330384137274,Unassigned,new
15727829,McIntyre,France,Low,0.04015270093884384,Unassigned,new
15733247,Stevenson,France,Low,0.14205113994970242,Unassigned,new
15568748,Poole,Germany,Low,0.40546211193008685,Unassigned,new
15699029,Bagley,France,Low,0.055745147861427126,Unassigned,new
15774393,Ch'ien,France,Low,0.015430880190143381,Unassigned,new
15676895,Cattaneo,Germany,High,0.805676339663777,Unassigned,new
15637753,O'Sullivan,Germany,High,0.8140637017518494,Unassigned,new
15605461,Lucas,Germany,Low,0.3100274853108792,Unassigned,new
15808473,Ringrose,France,Low,0.007423503999201468,Unassigned,new
15627000,Freeman,France,Low,0.039814554938796355,Unassigned,new
15787174,Sergeyev,France,Low,0.043573531237395324,Unassigned,new
15723886,Fiore,Germany,Low,0.04278948110473565,Unassigned,new
15704769,Smith,France,Low,0.06533222966706985,Unassigned,new
15772896,Dumetochukwu,Germany,Medium,0.5065856377132186,Unassigned,new
15711540,Pacheco,France,Low,0.13342442958079573,Unassigned,new
15764866,Synnot,Germany,High,0.9624884018158295,Unassigned,new
15794056,Johnston,France,High,0.9060546280704527,Unassigned,new
15795149,Stevens,France,Low,0.023268885907533725,Unassigned,new
15812009,Grant,Spain,Low,0.029229899834367613,Unassigned,new
15651001,Tsao,Germany,Low,0.4329332799272178,Unassigned,new
15813844,Barnes,France,Low,0.03482163719634249,Unassigned,new
15596175,McIntosh,Germany,Low,0.1974220205170779,Unassigned,new
15576269,Madison,Spain,Low,0.01780131420710132,Unassigned,new
15797219,Ifesinachi,France,Low,0.29725914938650017,Unassigned,new
15685500,Glazkov,Germany,Low,0.0526775275269532,Unassigned,new
15599792,Dimauro,France,Low,0.022373045873750722,Unassigned,new
15657566,Wieck,Germany,Low,0.11053462037012704,Unassigned,new
15772423,Liao,Germany,High,0.8974421002777503,Unassigned,new
15628112,Hughes,Germany,Low,0.1900997613477453,Unassigned,new
15753754,Morrison,Spain,Low,0.020114125663690086,Unassigned,new
15793726,Matveyeva,France,Low,0.013327032283872758,Unassigned,new
15694717,Ku,Germany,Low,0.10668603004791115,Unassigned,new
15665834,Cheatham,Spain,Low,0.1972236438507178,Unassigned,new
15765297,Yao,Spain,Low,0.031230639530592984,Unassigned,new
15636684,Kirkland,France,Low,0.010621090135204693,Unassigned,new
15592979,Rose,Germany,Low,0.04528489019136683,Unassigned,new
15750803,Jess,France,Low,0.0725820863267245,Unassigned,new
15607178,Welch,Germany,Low,0.07607762254103337,Unassigned,new
15713853,Ifeajuna,Germany,Low,0.13928426891650583,Unassigned,new
15673481,Morton,Spain,Medium,0.5958584629636627,Unassigned,new
15686776,Rossi,France,Low,0.13937078202511294,Unassigned,new
15673693,Reppert,France,Low,0.0616666525458301,Unassigned,new
15700696,Kang,Spain,Low,0.05428461083423221,Unassigned,new
15813163,Ch'iu,Spain,Low,0.15430352433150707,Unassigned,new
15653857,Wallis,France,Low,0.013515136059622533,Unassigned,new
15777076,Clark,France,Low,0.01814587457641224,Unassigned,new
15717398,Fielding,Spain,Low,0.3116912976004661,Unassigned,new
15799217,Zetticci,Germany,Low,0.16504353214076647,Unassigned,new
15787071,Dulhunty,Spain,Low,0.040996752324314156,Unassigned,new
15619955,Bevington,Germany,High,0.8107920489129256,Unassigned,new
15796505,Boyle,Germany,Low,0.04369784401675047,Unassigned,new
15725166,Newton,France,Low,0.013870911932679414,Unassigned,new
15800116,Bowman,Germany,Low,0.11827403834712477,Unassigned,new
15758685,Dubinina,Spain,Low,0.025067326460435448,Unassigned,new
15694456,Toscani,France,Low,0.3251224933760896,Unassigned,new
15767339,Chiazagomekpere,France,Medium,0.4733979352525042,Unassigned,new
15683562,Allen,France,Low,0.07528571141967477,Unassigned,new
15782210,K'ung,France,Medium,0.582926803018618,Unassigned,new
15668893,Wilsmore,France,Low,0.016820413163255964,Unassigned,new
15669169,Hargreaves,Spain,Low,0.009423697419693094,Unassigned,new
15643024,Huang,Germany,Low,0.16823842457380012,Unassigned,new
15699389,Ch'ien,France,Low,0.16552553659105662,Unassigned,new
15708608,Wallwork,France,Low,0.09523754199046759,Unassigned,new
15626144,Chu,France,Low,0.08282536311848884,Unassigned,new
15573112,Kang,Spain,Low,0.08608355896180556,Unassigned,new
15790678,Davidson,France,Low,0.11745986436820029,Unassigned,new
15727556,O'Donnell,Spain,Low,0.1032012665319576,Unassigned,new
15697307,Nnachetam,Spain,Low,0.017202227798252367,Unassigned,new
15652266,Chidiebele,Germany,Low,0.1623768113449047,Unassigned,new
15607098,Ahmed,Spain,Low,0.1517731064700926,Unassigned,new
15655774,Booth,France,Low,0.014696534126355838,Unassigned,new
15590241,Chuang,Spain,Low,0.167979505926233,Unassigned,new
15785819,Shao,France,Low,0.01840561666206574,Unassigned,new
15723654,Tsao,France,Low,0.08112370157847033,Unassigned,new
15774510,Tien,France,Low,0.06463268629411754,Unassigned,new
15684173,Chang,Spain,High,0.8924617484538548,Unassigned,new
15650068,Johnson,France,Low,0.2055309782326442,Unassigned,new
15811490,French,France,Low,0.011530202672185536,Unassigned,new
15803976,Efremov,France,Low,0.03648489173543379,Unassigned,new
15682541,Hartley,Spain,Low,0.1492931929949102,Unassigned,new
15695699,Calabrese,France,Low,0.016556312783830216,Unassigned,new
15624188,Chiu,France,Low,0.024693598117296177,Unassigned,new
15812191,Brennan,France,Low,0.07714616536229676,Unassigned,new
15636673,Onwuatuegwu,France,Low,0.04581877315734923,Unassigned,new
15594898,Hewitt,France,Low,0.2555066261907494,Unassigned,new
15660211,Shih,Germany,Low,0.07439408479436418,Unassigned,new
15773972,Balashov,France,Medium,0.5817625939838371,Unassigned,new
15746726,Doyle,Germany,Low,0.10472217826262932,Unassigned,new
15712287,Pokrovskii,France,Low,0.010481905294574934,Unassigned,new
15702919,Collins,Germany,Low,0.09085877019959761,Unassigned,new
15674398,Russo,France,Low,0.035157927965775354,Unassigned,new
15797960,Skinner,Germany,High,0.9212885651488383,Unassigned,new
15631868,Robertson,Spain,Low,0.04677623091211635,Unassigned,new
15581539,Atkinson,Spain,Low,0.022955123739680675,Unassigned,new
15662736,Doyle,France,Medium,0.5454549961867866,Unassigned,new
15666252,Ritchie,Spain,Low,0.027712535066038685,Unassigned,new
15677512,McEncroe,Spain,Low,0.23121769467987457,Unassigned,new
15626114,Pearson,France,Low,0.07233301357720233,Unassigned,new
15810834,Gordon,Spain,Low,0.24629465549354507,Unassigned,new
15678910,Ts'ai,France,Low,0.07884683613739997,Unassigned,new
15694408,Lung,France,Low,0.1861243435286791,Unassigned,new
15585215,Yuan,France,Low,0.0257694906660536,Unassigned,new
15682757,Pardey,France,Low,0.017732265916245854,Unassigned,new
15736601,Tai,France,Low,0.09272774488134376,Unassigned,new
15601848,Scott,France,Low,0.02038848251889947,Unassigned,new
15736008,Hunter,France,Medium,0.5021720465817321,Unassigned,new
15669064,Mazzanti,Germany,Low,0.12726954505684548,Unassigned,new
15624528,L?,Germany,Low,0.04415582217819711,Unassigned,new
15598493,Beach,France,Low,0.06768244445041162,Unassigned,new
15601274,Hsieh,Spain,Low,0.26676303614034774,Unassigned,new
15702669,Faulkner,Germany,Low,0.18670767270934102,Unassigned,new
15728669,Knowles,Germany,Low,0.3272661965119026,Unassigned,new
15742668,Day,Spain,Low,0.1594335824430853,Unassigned,new
15697441,Hsueh,France,Low,0.17568344999467048,Unassigned,new
15740476,Tsao,Germany,Low,0.05954369942720299,Unassigned,new
15648064,Kennedy,France,Low,0.015393598954293826,Unassigned,new
15636624,Nwabugwu,Spain,Low,0.2809326149195357,Unassigned,new
15807923,Young,Germany,Medium,0.47290618019672703,Unassigned,new
15745844,Kerr,Germany,Low,0.16139976529326486,Unassigned,new
15786170,Tien,France,Low,0.08387273108476472,Unassigned,new
15681081,Marrero,Spain,Low,0.09015097982470095,Unassigned,new
15684484,White,France,Low,0.016847741328226088,Unassigned,new
15785869,Pisano,France,Low,0.02441768981357758,Unassigned,new
15763859,Brown,France,Low,0.07314723270466615,Unassigned,new
15658935,Freeman,Germany,Low,0.11841840075080712,Unassigned,new
15747358,Russell,Germany,Low,0.18678203338649313,Unassigned,new
15735203,Seleznyov,Germany,Low,0.18719255545217178,Unassigned,new
15576256,Yusupova,France,Low,0.021888304044211184,Unassigned,new
15659420,Foley,Spain,Low,0.028010093202684834,Unassigned,new
15593365,Shih,Spain,Low,0.1134407156789737,Unassigned,new
15777352,Ikedinachukwu,Spain,Low,0.16017402419229199,Unassigned,new
15812007,Power,Spain,Low,0.009302664411345966,Unassigned,new
15625461,Amos,France,Low,0.24622492832718493,Unassigned,new
15739438,Reed,France,Low,0.017423263929971424,Unassigned,new
15611759,Simmons,Spain,Low,0.18287289313148036,Unassigned,new
15661629,Ricci,Spain,Low,0.108446207367322,Unassigned,new
15633950,Yen,France,Low,0.10067940821139035,Unassigned,new
15592386,Campbell,France,Low,0.05289651025582828,Unassigned,new
15803716,West,Spain,Low,0.016322639968855083,Unassigned,new
15696674,Robinson,Germany,Medium,0.5288577480400548,Unassigned,new
15706365,Bianchi,France,Low,0.38944555615447335,Unassigned,new
15745088,Chen,Germany,Low,0.09438685362031674,Unassigned,new
15676715,Madukaego,France,Low,0.026095834414659066,Unassigned,new
15613085,Ibrahimova,Spain,Low,0.18694271072260085,Unassigned,new
15633537,Nolan,Germany,Low,0.2474225898129412,Unassigned,new
15594720,Scott,Germany,Low,0.08965463219541216,Unassigned,new
15684042,Blair,Germany,Low,0.017416791357019845,Unassigned,new
15583303,Monaldo,France,Low,0.11716787970495644,Unassigned,new
15611579,Sutherland,Spain,Low,0.12897439317965514,Unassigned,new
15774696,Cole,Germany,Low,0.06628918192984566,Unassigned,new
15694506,Briggs,Germany,Low,0.051722324682779056,Unassigned,new
15688074,Gregory,Germany,Low,0.11710937229872995,Unassigned,new
15759537,Bianchi,Germany,Low,0.02058337389015248,Unassigned,new
15758449,Angelo,France,Low,0.21260516474607902,Unassigned,new
15583456,Gardiner,Germany,High,0.9530414258504118,Unassigned,new
15667871,Kerr,Spain,Low,0.0838452975097705,Unassigned,new
15677371,Ko,Spain,Low,0.22893363821728882,Unassigned,new
15629677,Distefano,Spain,High,0.7788659611982779,Unassigned,new
15713578,Farrell,France,Low,0.12311212234997232,Unassigned,new
15591509,Milano,France,Low,0.044954664463727166,Unassigned,new
15568240,Ting,Germany,Low,0.04822430328002176,Unassigned,new
15622993,Boyd,Germany,Low,0.06707702477696997,Unassigned,new
15689294,Onyemaechi,Germany,Medium,0.5561060148099786,Unassigned,new
15720910,Black,France,Low,0.16613165876774325,Unassigned,new
15721181,Oliver,Spain,Low,0.10301066127117928,Unassigned,new
15776433,Greco,Spain,Low,0.06408584154931865,Unassigned,new
15748936,Whitehead,Spain,Low,0.1061385057127374,Unassigned,new
15717225,Ikemefuna,France,Low,0.06051648870591118,Unassigned,new
15685226,Morrison,Germany,Low,0.15072771221982312,Unassigned,new
15785611,Onyeoruru,Germany,Low,0.058762869011985415,Unassigned,new
15573456,Cunningham,Spain,Low,0.225574433080973,Unassigned,new
15684548,Demidov,Spain,Low,0.02339768714196082,Unassigned,new
15620505,Celis,Spain,Low,0.07204511236905373,Unassigned,new
15807432,Cheng,Germany,Low,0.11556691234878144,Unassigned,new
15584766,Knight,France,Low,0.06824577964258759,Unassigned,new
15612187,Morin,Germany,Low,0.18433654154878362,Unassigned,new
15762218,Mills,France,Low,0.04534056545486033,Unassigned,new
15646372,Outhwaite,France,Medium,0.7466434482520322,Unassigned,new
15690452,Tung,France,Medium,0.7328626616461607,Unassigned,new
15747795,Pai,Germany,Low,0.27711756832778006,Unassigned,new
15781589,Carpenter,Spain,Low,0.1060754169177887,Unassigned,new
15732674,Fennell,Spain,Low,0.022924009008865955,Unassigned,new
15642291,Fontaine,France,Low,0.010183899293271842,Unassigned,new
15692761,Pratt,France,Low,0.16513049567547658,Unassigned,new
15578045,Mitchell,Spain,Medium,0.6940742419205154,Unassigned,new
15745354,Franklin,Spain,Low,0.04326727430216227,Unassigned,new
15701376,K'ung,Germany,Low,0.04294450076549227,Unassigned,new
15691625,Ko,Germany,Medium,0.4531551431851791,Unassigned,new
15566594,McKenzie,Spain,Low,0.01589052726086765,Unassigned,new
15760431,Pino,France,Low,0.014697693711998435,Unassigned,new
15686302,Fisk,Spain,Low,0.07874536177471199,Unassigned,new
15801559,Chiang,Germany,High,0.7870552884565893,Unassigned,new
15810432,Moseley,Spain,Low,0.021702751612135356,Unassigned,new
15809616,Hsiung,Spain,Low,0.02731442421390583,Unassigned,new
15720559,Heath,Germany,High,0.9542870687963032,Unassigned,new
15695632,Dellucci,France,Low,0.13298821140016218,Unassigned,new
15659843,Li,France,Low,0.1451560587006586,Unassigned,new
15615624,De Salis,France,Low,0.03824334053509919,Unassigned,new
15810418,T'ang,Germany,High,0.947852512185428,Unassigned,new
15716186,Richardson,France,Low,0.04417370508276576,Unassigned,new
15674551,Fitch,Germany,Medium,0.47069808645827615,Unassigned,new
15622834,Stevenson,France,Low,0.2378662714519111,Unassigned,new
15566111,Estes,France,Low,0.23242951385218458,Unassigned,new
15784597,Lattimore,France,Low,0.10282894118233764,Unassigned,new
15652883,Chung,Germany,Low,0.12507152847372985,Unassigned,new
15806964,Utz,France,Low,0.2332537330794363,Unassigned,new
15576313,Wei,Germany,Low,0.29489059986862304,Unassigned,new
15806467,Boyle,Germany,Medium,0.4590833988960465,Unassigned,new
15597602,Nwachinemelu,Germany,Low,0.4432946588896831,Unassigned,new
15743040,Kuznetsova,Germany,Low,0.0761806512131334,Unassigned,new
